	_id	challenge_id	community_id	participant_id	type	metrics.stderr	metrics.value	metric	window_size	site_set
9440	APAeval:MmusCortex_adult_R1.all.mm10:PAQR:Sensitivity:10nt	MmusCortex_adult_R1.all.mm10	APAeval	PAQR	assessment	0	0.16257911392405064	Sensitivity	10	
9441	APAeval:MmusCortex_adult_R1.all.mm10:PAQR:Precision:10nt	MmusCortex_adult_R1.all.mm10	APAeval	PAQR	assessment	0	0.4265697976128697	Precision	10	
9442	APAeval:MmusCortex_adult_R1.all.mm10:PAQR:F1_score:10nt	MmusCortex_adult_R1.all.mm10	APAeval	PAQR	assessment	0	0.23542889875411713	F1_score	10	
9443	APAeval:MmusCortex_adult_R1.all.mm10:PAQR:Jaccard_index:10nt	MmusCortex_adult_R1.all.mm10	APAeval	PAQR	assessment	0	0.13341989936698587	Jaccard_index	10	
9444	APAeval:MmusCortex_adult_R1.all.mm10:PAQR:Pearson_r:all_GT:10nt	MmusCortex_adult_R1.all.mm10	APAeval	PAQR	assessment	0	0.2756133377777187	Pearson_r	10	all_GT
9445	APAeval:MmusCortex_adult_R1.all.mm10:PAQR:Spearman_r:all_GT:10nt	MmusCortex_adult_R1.all.mm10	APAeval	PAQR	assessment	0	0.1650224833685792	Spearman_r	10	all_GT
9446	APAeval:MmusCortex_adult_R1.all.mm10:PAQR:Pearson_r:union:10nt	MmusCortex_adult_R1.all.mm10	APAeval	PAQR	assessment	0	0.1263497821626315	Pearson_r	10	union
9447	APAeval:MmusCortex_adult_R1.all.mm10:PAQR:Spearman_r:union:10nt	MmusCortex_adult_R1.all.mm10	APAeval	PAQR	assessment	0	-0.3382447268918865	Spearman_r	10	union
9448	APAeval:MmusCortex_adult_R1.all.mm10:PAQR:Pearson_r:intersection:10nt	MmusCortex_adult_R1.all.mm10	APAeval	PAQR	assessment	0	0.6088426230967658	Pearson_r	10	intersection
9449	APAeval:MmusCortex_adult_R1.all.mm10:PAQR:Spearman_r:intersection:10nt	MmusCortex_adult_R1.all.mm10	APAeval	PAQR	assessment	0	0.5592478879082611	Spearman_r	10	intersection
9450	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Sum_FP_TPM:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	293027.81616399996	Sum_FP_TPM	100	
9451	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Percent_FP_TPM:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	29.30284783295363	Percent_FP_TPM	100	
9452	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Sensitivity:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.2555191256830601	Sensitivity	100	
9453	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Precision:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.6066424494032174	Precision	100	
9454	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:F1_score:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.35958166717932943	F1_score	100	
9455	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Jaccard_index:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.21920120007500468	Jaccard_index	100	
9456	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Pearson_r:all_GT:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.40721509256229654	Pearson_r	100	all_GT
9457	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Spearman_r:all_GT:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.23828002147477387	Spearman_r	100	all_GT
9458	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Pearson_r_relative:all_GT:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.12464078409145138	Pearson_r_relative	100	all_GT
9459	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Spearman_r_relative:all_GT:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.09511558082014071	Spearman_r_relative	100	all_GT
9460	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Pearson_r:union:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.3271040918811087	Pearson_r	100	union
9461	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Spearman_r:union:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	-0.11530155532789099	Spearman_r	100	union
9462	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Pearson_r_relative:union:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	-0.21624260704359577	Pearson_r_relative	100	union
9463	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Spearman_r_relative:union:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	-0.22088324360579042	Spearman_r_relative	100	union
9464	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Pearson_r:intersection:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.5879510130019433	Pearson_r	100	intersection
9465	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Spearman_r:intersection:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.5607179142136485	Spearman_r	100	intersection
9466	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Pearson_r_relative:intersection:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.8379027851022887	Pearson_r_relative	100	intersection
9467	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Spearman_r_relative:intersection:100nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.9999106349879738	Spearman_r_relative	100	intersection
9468	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Sum_FP_TPM:50nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	346707.618212	Sum_FP_TPM	50	
9469	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Percent_FP_TPM:50nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	34.67084016797233	Percent_FP_TPM	50	
9470	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Sensitivity:50nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.2350562780024041	Sensitivity	50	
9471	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Precision:50nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.5581214322781526	Precision	50	
9472	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:F1_score:50nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.330795847750865	F1_score	50	
9473	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Jaccard_index:50nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.19817578772802655	Jaccard_index	50	
9474	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Pearson_r:all_GT:50nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.4044707664810225	Pearson_r	50	all_GT
9475	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Spearman_r:all_GT:50nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.2228771774826448	Spearman_r	50	all_GT
9476	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Pearson_r:union:50nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.31527644625174794	Pearson_r	50	union
9477	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Spearman_r:union:50nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	-0.17661027599351503	Spearman_r	50	union
9478	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Pearson_r:intersection:50nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.5899830169539539	Pearson_r	50	intersection
9479	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Spearman_r:intersection:50nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.5583450971000663	Spearman_r	50	intersection
9480	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Sum_FP_TPM:25nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	387671.22254700004	Sum_FP_TPM	25	
9481	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Percent_FP_TPM:25nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	38.767209858165906	Percent_FP_TPM	25	
9482	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Sensitivity:25nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.22172440170473173	Sensitivity	25	
9483	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Precision:25nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.5264660093409445	Precision	25	
9484	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:F1_score:25nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.3120338331410996	F1_score	25	
9485	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Jaccard_index:25nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.1848578717201166	Jaccard_index	25	
9486	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Pearson_r:all_GT:25nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.40565723277402627	Pearson_r	25	all_GT
9487	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Spearman_r:all_GT:25nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.21551930127515606	Spearman_r	25	all_GT
9488	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Pearson_r:union:25nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.301494327996111	Pearson_r	25	union
9489	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Spearman_r:union:25nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	-0.21419651643574833	Spearman_r	25	union
9490	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Pearson_r:intersection:25nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.6010080389829675	Pearson_r	25	intersection
9491	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Spearman_r:intersection:25nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.563919745345239	Spearman_r	25	intersection
9492	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Sum_FP_TPM:10nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	553804.841119	Sum_FP_TPM	10	
9493	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Percent_FP_TPM:10nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	55.380609257179536	Percent_FP_TPM	10	
9494	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Sensitivity:10nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.17440716861545186	Sensitivity	10	
9495	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Precision:10nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.41411520498183707	Precision	10	
9496	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:F1_score:10nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.24544405997693197	F1_score	10	
9497	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Jaccard_index:10nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.139889560872995	Jaccard_index	10	
9498	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Pearson_r:all_GT:10nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.30084365334113594	Pearson_r	10	all_GT
9499	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Spearman_r:all_GT:10nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.15439289687461963	Spearman_r	10	all_GT
9500	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Pearson_r:union:10nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.13345587885648758	Pearson_r	10	union
9501	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Spearman_r:union:10nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	-0.362921949523674	Spearman_r	10	union
9502	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Pearson_r:intersection:10nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.6276929765417735	Pearson_r	10	intersection
9503	APAeval:MmusCortex_adult_R1.TE.mm10:PAQR:Spearman_r:intersection:10nt	MmusCortex_adult_R1.TE.mm10	APAeval	PAQR	assessment	0	0.5510837705185977	Spearman_r	10	intersection
9504	APAeval:Mayr_GC_R1.all.hg38:PAQR:Sum_FP_TPM:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	447311.22727800003	Sum_FP_TPM	100	
9505	APAeval:Mayr_GC_R1.all.hg38:PAQR:Percent_FP_TPM:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	44.732446276042616	Percent_FP_TPM	100	
9506	APAeval:Mayr_GC_R1.all.hg38:PAQR:Sensitivity:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.22110939907550076	Sensitivity	100	
9507	APAeval:Mayr_GC_R1.all.hg38:PAQR:Precision:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.25753768844221103	Precision	100	
9508	APAeval:Mayr_GC_R1.all.hg38:PAQR:F1_score:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.23793732382689436	F1_score	100	
9509	APAeval:Mayr_GC_R1.all.hg38:PAQR:Jaccard_index:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.13503340547661616	Jaccard_index	100	
9510	APAeval:Mayr_GC_R1.all.hg38:PAQR:Pearson_r:all_GT:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.44174980380896667	Pearson_r	100	all_GT
9511	APAeval:Mayr_GC_R1.all.hg38:PAQR:Spearman_r:all_GT:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.13524345561360115	Spearman_r	100	all_GT
9512	APAeval:Mayr_GC_R1.all.hg38:PAQR:Pearson_r_relative:all_GT:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.19675152260719456	Pearson_r_relative	100	all_GT
9513	APAeval:Mayr_GC_R1.all.hg38:PAQR:Spearman_r_relative:all_GT:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.16404535255903582	Spearman_r_relative	100	all_GT
9514	APAeval:Mayr_GC_R1.all.hg38:PAQR:Pearson_r:union:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.3491098756072057	Pearson_r	100	union
9515	APAeval:Mayr_GC_R1.all.hg38:PAQR:Spearman_r:union:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	-0.4401342350217861	Spearman_r	100	union
9516	APAeval:Mayr_GC_R1.all.hg38:PAQR:Pearson_r_relative:union:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	-0.3343667922302422	Pearson_r_relative	100	union
9517	APAeval:Mayr_GC_R1.all.hg38:PAQR:Spearman_r_relative:union:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	-0.4997636014997996	Spearman_r_relative	100	union
9518	APAeval:Mayr_GC_R1.all.hg38:PAQR:Pearson_r:intersection:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.7374855397991582	Pearson_r	100	intersection
9519	APAeval:Mayr_GC_R1.all.hg38:PAQR:Spearman_r:intersection:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.5220885331778796	Spearman_r	100	intersection
9520	APAeval:Mayr_GC_R1.all.hg38:PAQR:Pearson_r_relative:intersection:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.8991394469023812	Pearson_r_relative	100	intersection
9521	APAeval:Mayr_GC_R1.all.hg38:PAQR:Spearman_r_relative:intersection:100nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.9990827306128415	Spearman_r_relative	100	intersection
9522	APAeval:Mayr_GC_R1.all.hg38:PAQR:Sum_FP_TPM:50nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	498556.122997	Sum_FP_TPM	50	
9523	APAeval:Mayr_GC_R1.all.hg38:PAQR:Percent_FP_TPM:50nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	49.85703764544829	Percent_FP_TPM	50	
9524	APAeval:Mayr_GC_R1.all.hg38:PAQR:Sensitivity:50nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.200734394124847	Sensitivity	50	
9525	APAeval:Mayr_GC_R1.all.hg38:PAQR:Precision:50nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.23550529527912403	Precision	50	
9526	APAeval:Mayr_GC_R1.all.hg38:PAQR:F1_score:50nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.21673412075658707	F1_score	50	
9527	APAeval:Mayr_GC_R1.all.hg38:PAQR:Jaccard_index:50nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.12153774895785086	Jaccard_index	50	
9528	APAeval:Mayr_GC_R1.all.hg38:PAQR:Pearson_r:all_GT:50nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.4390021590919377	Pearson_r	50	all_GT
9529	APAeval:Mayr_GC_R1.all.hg38:PAQR:Spearman_r:all_GT:50nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.12948063377908503	Spearman_r	50	all_GT
9530	APAeval:Mayr_GC_R1.all.hg38:PAQR:Pearson_r:union:50nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.32649995677634197	Pearson_r	50	union
9531	APAeval:Mayr_GC_R1.all.hg38:PAQR:Spearman_r:union:50nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	-0.47844900501362886	Spearman_r	50	union
9532	APAeval:Mayr_GC_R1.all.hg38:PAQR:Pearson_r:intersection:50nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.7935854298838412	Pearson_r	50	intersection
9533	APAeval:Mayr_GC_R1.all.hg38:PAQR:Spearman_r:intersection:50nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.5226273720934368	Spearman_r	50	intersection
9534	APAeval:Mayr_GC_R1.all.hg38:PAQR:Sum_FP_TPM:25nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	526988.575202	Sum_FP_TPM	25	
9535	APAeval:Mayr_GC_R1.all.hg38:PAQR:Percent_FP_TPM:25nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	52.700364152834545	Percent_FP_TPM	25	
9536	APAeval:Mayr_GC_R1.all.hg38:PAQR:Sensitivity:25nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.18864468864468864	Sensitivity	25	
9537	APAeval:Mayr_GC_R1.all.hg38:PAQR:Precision:25nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.222022633375247	Precision	25	
9538	APAeval:Mayr_GC_R1.all.hg38:PAQR:F1_score:25nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.2039772258437165	F1_score	25	
9539	APAeval:Mayr_GC_R1.all.hg38:PAQR:Jaccard_index:25nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.11357162547091794	Jaccard_index	25	
9540	APAeval:Mayr_GC_R1.all.hg38:PAQR:Pearson_r:all_GT:25nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.4377433437448119	Pearson_r	25	all_GT
9541	APAeval:Mayr_GC_R1.all.hg38:PAQR:Spearman_r:all_GT:25nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.12793195604833588	Spearman_r	25	all_GT
9542	APAeval:Mayr_GC_R1.all.hg38:PAQR:Pearson_r:union:25nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.32087680778128097	Pearson_r	25	union
9543	APAeval:Mayr_GC_R1.all.hg38:PAQR:Spearman_r:union:25nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	-0.5012790827480471	Spearman_r	25	union
9544	APAeval:Mayr_GC_R1.all.hg38:PAQR:Pearson_r:intersection:25nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.7929885781737499	Pearson_r	25	intersection
9545	APAeval:Mayr_GC_R1.all.hg38:PAQR:Spearman_r:intersection:25nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.5263820983384756	Spearman_r	25	intersection
9546	APAeval:Mayr_GC_R1.all.hg38:PAQR:Sum_FP_TPM:10nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	555702.636882	Sum_FP_TPM	10	
9547	APAeval:Mayr_GC_R1.all.hg38:PAQR:Percent_FP_TPM:10nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	55.57185241282748	Percent_FP_TPM	10	
9548	APAeval:Mayr_GC_R1.all.hg38:PAQR:Sensitivity:10nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.18052800244162978	Sensitivity	10	
9549	APAeval:Mayr_GC_R1.all.hg38:PAQR:Precision:10nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.21250224537452847	Precision	10	
9550	APAeval:Mayr_GC_R1.all.hg38:PAQR:F1_score:10nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.19521452145214524	F1_score	10	
9551	APAeval:Mayr_GC_R1.all.hg38:PAQR:Jaccard_index:10nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.10816494468318552	Jaccard_index	10	
9552	APAeval:Mayr_GC_R1.all.hg38:PAQR:Pearson_r:all_GT:10nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.44375256733095264	Pearson_r	10	all_GT
9553	APAeval:Mayr_GC_R1.all.hg38:PAQR:Spearman_r:all_GT:10nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.12238333379955117	Spearman_r	10	all_GT
9554	APAeval:Mayr_GC_R1.all.hg38:PAQR:Pearson_r:union:10nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.31150475912442055	Pearson_r	10	union
9555	APAeval:Mayr_GC_R1.all.hg38:PAQR:Spearman_r:union:10nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	-0.5183314169862735	Spearman_r	10	union
9556	APAeval:Mayr_GC_R1.all.hg38:PAQR:Pearson_r:intersection:10nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.807652125453087	Pearson_r	10	intersection
9557	APAeval:Mayr_GC_R1.all.hg38:PAQR:Spearman_r:intersection:10nt	Mayr_GC_R1.all.hg38	APAeval	PAQR	assessment	0	0.5243879702005693	Spearman_r	10	intersection
9558	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Sum_FP_TPM:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	474548.25865	Sum_FP_TPM	100	
9559	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Percent_FP_TPM:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	47.45623000483703	Percent_FP_TPM	100	
9560	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Sensitivity:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	0.2968464351005484	Sensitivity	100	
9561	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Precision:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	0.23317178244480344	Precision	100	
9562	APAeval:Mayr_GC_R1.TE.hg38:PAQR:F1_score:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	0.26118427666633154	F1_score	100	
9563	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Jaccard_index:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	0.1502081406105458	Jaccard_index	100	
9564	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Pearson_r:all_GT:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	0.5331606099490079	Pearson_r	100	all_GT
9565	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Spearman_r:all_GT:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	0.113833276543252	Spearman_r	100	all_GT
9566	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Pearson_r_relative:all_GT:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	0.189706991194708	Pearson_r_relative	100	all_GT
9567	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Spearman_r_relative:all_GT:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	0.15387033593797114	Spearman_r_relative	100	all_GT
9568	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Pearson_r:union:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	0.42224448549800947	Pearson_r	100	union
9569	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Spearman_r:union:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	-0.3836886541105478	Spearman_r	100	union
9570	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Pearson_r_relative:union:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	-0.3335219404483791	Pearson_r_relative	100	union
9571	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Spearman_r_relative:union:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	-0.48946930900266716	Spearman_r_relative	100	union
9572	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Pearson_r:intersection:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	0.7421444376067337	Pearson_r	100	intersection
9573	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Spearman_r:intersection:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	0.516655609757233	Spearman_r	100	intersection
9574	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Pearson_r_relative:intersection:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	0.8991196599487373	Pearson_r_relative	100	intersection
9575	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Spearman_r_relative:intersection:100nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	0.9990765566734835	Spearman_r_relative	100	intersection
9576	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Sum_FP_TPM:50nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	526713.9190580001	Sum_FP_TPM	50	
9577	APAeval:Mayr_GC_R1.TE.hg38:PAQR:Percent_FP_TPM:50nt	Mayr_GC_R1.TE.hg38	APAeval	PAQR	assessment	0	52.67289775320706	Percent_FP_TPM	50	
